datetime,Temperature - (Celsius),Rainfall - (MM), Country
1999-04-01,25.2909,54.0741, El Salvador
1999-05-01,25.4111,128.077, El Salvador
1999-06-01,24.312,289.462, El Salvador
1999-07-01,24.3648,254.825, El Salvador
1999-08-01,24.1597,284.412, El Salvador
1999-09-01,23.3458,420.343, El Salvador
1999-10-01,23.19,163.788, El Salvador
1999-11-01,21.9596,51.5568, El Salvador
1999-12-01,22.0274,14.1146, El Salvador
2000-01-01,22.4672,8.10457, El Salvador
2000-02-01,23.0333,2.79045, El Salvador
2000-03-01,24.6495,5.12694, El Salvador
2000-04-01,25.4654,28.0137, El Salvador
2000-05-01,25.0031,315.532, El Salvador
2000-06-01,24.2985,268.437, El Salvador
2000-07-01,24.6367,176.602, El Salvador
2000-08-01,24.361,374.606, El Salvador
2000-09-01,23.9198,348.274, El Salvador
2000-10-01,23.792,229.865, El Salvador
2000-11-01,23.6032,35.4624, El Salvador
2000-12-01,22.7405,9.97829, El Salvador
2001-01-01,22.7311,3.19983, El Salvador
2001-02-01,24.2819,15.0444, El Salvador
2001-03-01,24.6356,6.96195, El Salvador
2001-04-01,25.8971,26.3442, El Salvador
2001-05-01,25.2857,410.755, El Salvador
2001-06-01,25.0279,89.4246, El Salvador
2001-07-01,25.1526,230.387, El Salvador
2001-08-01,25.1572,334.608, El Salvador
2001-09-01,23.8915,346.217, El Salvador
2001-10-01,24.2549,324.969, El Salvador
2001-11-01,23.2608,30.1041, El Salvador
2001-12-01,23.3614,43.5615, El Salvador
2002-01-01,23.4106,9.16302, El Salvador
2002-02-01,23.6385,11.3932, El Salvador
2002-03-01,25.0641,16.9402, El Salvador
2002-04-01,25.9321,14.0067, El Salvador
2002-05-01,25.7988,213.019, El Salvador
2002-06-01,25.1025,395.296, El Salvador
2002-07-01,25.2424,225.854, El Salvador
2002-08-01,24.8166,169.764, El Salvador
2002-09-01,24.2591,291.005, El Salvador
2002-10-01,24.3288,298.838, El Salvador
2002-11-01,23.4422,33.842, El Salvador
2002-12-01,23.5506,26.0951, El Salvador
2003-01-01,22.9171,9.165, El Salvador
2003-02-01,24.8022,8.4241, El Salvador
2003-03-01,25.807,18.723, El Salvador
2003-04-01,25.7084,34.5557, El Salvador
2003-05-01,26.1751,227.25, El Salvador
2003-06-01,25.3554,308.191, El Salvador
2003-07-01,24.7386,211.065, El Salvador
2003-08-01,24.9682,169.075, El Salvador
2003-09-01,24.6451,240.068, El Salvador
2003-10-01,24.3625,206.915, El Salvador
2003-11-01,23.5949,76.3756, El Salvador
2003-12-01,22.167,7.33674, El Salvador
2004-01-01,23.4308,13.9089, El Salvador
2004-02-01,24.1009,14.1376, El Salvador
2004-03-01,25.4414,25.7947, El Salvador
2004-04-01,25.9975,35.2343, El Salvador
2004-05-01,25.3568,374.962, El Salvador
2004-06-01,25.0194,160.373, El Salvador
2004-07-01,24.7394,232.197, El Salvador
2004-08-01,24.9156,257.7, El Salvador
2004-09-01,24.3093,298.382, El Salvador
2004-10-01,24.7131,265.998, El Salvador
2004-11-01,23.6148,45.7077, El Salvador
2004-12-01,23.1803,11.1628, El Salvador
2005-01-01,23.18,9.00049, El Salvador
2005-02-01,23.6345,1.84316, El Salvador
2005-03-01,25.7934,17.7768, El Salvador
2005-04-01,26.2109,78.1966, El Salvador
2005-05-01,25.8366,140.906, El Salvador
2005-06-01,24.9046,414.112, El Salvador
2005-07-01,25.1838,235.659, El Salvador
2005-08-01,25.1499,363.287, El Salvador
2005-09-01,24.5454,378.27, El Salvador
2005-10-01,23.6285,329.063, El Salvador
2005-11-01,23.0384,28.896, El Salvador
2005-12-01,23.4011,12.8615, El Salvador
2006-01-01,23.5769,32.8357, El Salvador
2006-02-01,23.4083,13.7944, El Salvador
2006-03-01,25.1403,3.98974, El Salvador
2006-04-01,25.8491,48.0012, El Salvador
2006-05-01,25.3543,311.491, El Salvador
2006-06-01,24.515,510.361, El Salvador
2006-07-01,24.8835,283.088, El Salvador
2006-08-01,24.9505,247.549, El Salvador
2006-09-01,24.6211,302.796, El Salvador
2006-10-01,24.6377,261.929, El Salvador
2006-11-01,23.09,93.0885, El Salvador
2006-12-01,23.5018,43.7808, El Salvador
2007-01-01,23.4307,11.5108, El Salvador
2007-02-01,23.7202,6.66316, El Salvador
2007-03-01,24.7831,27.4154, El Salvador
2007-04-01,25.9129,58.8143, El Salvador
2007-05-01,25.5202,140.183, El Salvador
2007-06-01,24.9277,269.55, El Salvador
2007-07-01,25.0174,142.132, El Salvador
2007-08-01,24.5658,427.036, El Salvador
2007-09-01,24.0081,449.702, El Salvador
2007-10-01,23.4001,179.741, El Salvador
2007-11-01,22.7246,23.6412, El Salvador
2007-12-01,22.8961,3.37566, El Salvador
2008-01-01,23.3172,21.5367, El Salvador
2008-02-01,24.1106,14.6803, El Salvador
2008-03-01,25.2459,23.7456, El Salvador
2008-04-01,26.0304,36.2806, El Salvador
2008-05-01,26.3182,172.614, El Salvador
2008-06-01,24.8141,259.017, El Salvador
2008-07-01,24.792,451.572, El Salvador
2008-08-01,24.6629,253.155, El Salvador
2008-09-01,24.7901,348.82, El Salvador
2008-10-01,23.5614,435.578, El Salvador
2008-11-01,22.6595,23.0958, El Salvador
2008-12-01,23.1426,6.7165, El Salvador
2009-01-01,23.6123,9.51813, El Salvador
2009-02-01,23.7503,13.6782, El Salvador
2009-03-01,24.5394,9.07722, El Salvador
2009-04-01,26.5259,7.27428, El Salvador
2009-05-01,25.9412,152.015, El Salvador
2009-06-01,25.0836,516.849, El Salvador
2009-07-01,25.6909,183.768, El Salvador
2009-08-01,24.7563,193.435, El Salvador
2009-09-01,24.7622,181.148, El Salvador
2009-10-01,24.6469,153.432, El Salvador
2009-11-01,23.5671,68.6382, El Salvador
2009-12-01,24.3532,47.3751, El Salvador
2010-01-01,23.4706,9.41494, El Salvador
2010-02-01,23.9023,12.646, El Salvador
2010-03-01,25.8545,3.83385, El Salvador
2010-04-01,26.4335,81.586, El Salvador
2010-05-01,25.982,342.136, El Salvador
2010-06-01,25.4286,267.795, El Salvador
2010-07-01,24.8492,401.488, El Salvador
2010-08-01,24.56,417.104, El Salvador
2010-09-01,24.2267,462.8, El Salvador
2010-10-01,23.8243,90.245, El Salvador
2010-11-01,22.8797,38.2134, El Salvador
2010-12-01,21.8544,6.42603, El Salvador
2011-01-01,23.9703,20.2751, El Salvador
2011-02-01,23.9977,13.1483, El Salvador
2011-03-01,24.9111,41.8534, El Salvador
2011-04-01,25.9371,65.3996, El Salvador
2011-05-01,26.1872,138.174, El Salvador
2011-06-01,24.9248,350.064, El Salvador
2011-07-01,24.9139,354.691, El Salvador
2011-08-01,25.1386,321.546, El Salvador
2011-09-01,24.5286,308.299, El Salvador
2011-10-01,23.1978,365.548, El Salvador
2011-11-01,22.6614,12.8139, El Salvador
2011-12-01,23.1436,8.7492, El Salvador
2012-01-01,24.337,10.8644, El Salvador
2012-02-01,24.1861,6.26282, El Salvador
2012-03-01,25.5792,13.7261, El Salvador
2012-04-01,26.0475,99.5921, El Salvador
2012-05-01,24.9752,309.593, El Salvador
2012-06-01,24.3207,193.85, El Salvador
2012-07-01,24.9706,181.044, El Salvador
2012-08-01,24.5846,452.951, El Salvador
2012-09-01,24.2417,134.439, El Salvador
2012-10-01,23.5914,274.507, El Salvador
2012-11-01,22.9603,15.8181, El Salvador
2012-12-01,23.2453,13.5246, El Salvador
2013-01-01,24.1463,10.9587, El Salvador
2013-02-01,24.3877,5.08455, El Salvador
2013-03-01,24.5631,41.0521, El Salvador
2013-04-01,26.2768,42.0588, El Salvador
2013-05-01,25.3065,326.504, El Salvador
2013-06-01,24.2301,350.229, El Salvador
2013-07-01,24.8139,210.916, El Salvador
2013-08-01,24.4682,482.646, El Salvador
2013-09-01,23.8577,524.55, El Salvador
2013-10-01,23.9949,226.432, El Salvador
2013-11-01,23.3256,71.8312, El Salvador
2013-12-01,23.1299,15.7013, El Salvador
2014-01-01,23.0216,28.0734, El Salvador
2014-02-01,24.4836,5.08187, El Salvador
2014-03-01,25.4852,27.5259, El Salvador
2014-04-01,26.2722,18.4415, El Salvador
2014-05-01,25.333,221.205, El Salvador
2014-06-01,24.6222,314.251, El Salvador
2014-07-01,25.7324,92.4575, El Salvador
2014-08-01,25.1626,313.713, El Salvador
2014-09-01,23.9414,226.839, El Salvador
2014-10-01,23.7972,266.577, El Salvador
2014-11-01,23.1324,64.1391, El Salvador
2014-12-01,23.1626,10.3442, El Salvador
2015-01-01,23.9977,12.6556, El Salvador
2015-02-01,23.8195,4.57155, El Salvador
2015-03-01,25.2501,27.8023, El Salvador
2015-04-01,26.3768,48.1315, El Salvador
2015-05-01,25.6517,85.2858, El Salvador
2015-06-01,24.8645,472.52, El Salvador
2015-07-01,25.4706,93.5039, El Salvador
2015-08-01,25.4668,183.249, El Salvador
2015-09-01,24.8403,282.132, El Salvador
2015-10-01,24.3982,265.469, El Salvador
2015-11-01,24.3971,85.6842, El Salvador
2015-12-01,24.7385,21.8478, El Salvador
2016-01-01,24.2017,9.95149, El Salvador
2016-02-01,23.573,11.1, El Salvador
2016-03-01,25.9571,17.2181, El Salvador
2016-04-01,26.7283,30.4508, El Salvador
2016-05-01,26.4418,185.429, El Salvador
2016-06-01,25.2011,358.646, El Salvador
2016-07-01,25.6264,212.861, El Salvador
2016-08-01,25.3851,292.159, El Salvador
2016-09-01,24.7569,269.734, El Salvador
2016-10-01,24.4632,147.387, El Salvador
2016-11-01,23.4669,97.5792, El Salvador
2016-12-01,24.2072,22.0709, El Salvador
1991-01-01,22.0271,11.7904, Ethiopia
1991-02-01,23.2355,22.3855, Ethiopia
1991-03-01,23.6605,63.5061, Ethiopia
1991-04-01,24.614,63.8239, Ethiopia
1991-05-01,24.0312,86.6699, Ethiopia
1991-06-01,23.9485,72.4847, Ethiopia
1991-07-01,22.9172,135.871, Ethiopia
1991-08-01,22.6798,124.138, Ethiopia
1991-09-01,23.0679,91.7425, Ethiopia
1991-10-01,22.3466,37.3334, Ethiopia
1991-11-01,21.2814,10.3695, Ethiopia
1991-12-01,20.8477,17.42, Ethiopia
1992-01-01,20.357,19.1296, Ethiopia
1992-02-01,21.4054,15.7751, Ethiopia
1992-03-01,23.8182,20.4513, Ethiopia
1992-04-01,24.6902,63.6122, Ethiopia
1992-05-01,24.5882,73.5028, Ethiopia
1992-06-01,24.0427,62.6839, Ethiopia
1992-07-01,22.905,101.655, Ethiopia
1992-08-01,22.2173,140.896, Ethiopia
1992-09-01,22.4688,96.026, Ethiopia
1992-10-01,22.2669,84.6037, Ethiopia
1992-11-01,21.2149,47.0587, Ethiopia
1992-12-01,20.902,22.1826, Ethiopia
1993-01-01,21.1798,21.8892, Ethiopia
1993-02-01,21.6161,28.9759, Ethiopia
1993-03-01,23.8453,20.9853, Ethiopia
1993-04-01,23.7212,127.918, Ethiopia
1993-05-01,23.6791,127.748, Ethiopia
1993-06-01,23.6219,79.6071, Ethiopia
1993-07-01,22.804,114.875, Ethiopia
1993-08-01,22.6346,136.147, Ethiopia
1993-09-01,22.9787,80.2908, Ethiopia
1993-10-01,22.2751,81.7678, Ethiopia
1993-11-01,22.2209,9.00837, Ethiopia
1993-12-01,20.0173,3.74071, Ethiopia
1994-01-01,21.35,2.38865, Ethiopia
1994-02-01,22.5976,2.25701, Ethiopia
1994-03-01,23.376,22.1823, Ethiopia
1994-04-01,24.7981,68.1729, Ethiopia
1994-05-01,24.213,92.9358, Ethiopia
1994-06-01,24.003,89.2994, Ethiopia
1994-07-01,22.6822,150.706, Ethiopia
1994-08-01,22.4667,183.382, Ethiopia
1994-09-01,22.4285,96.6629, Ethiopia
1994-10-01,22.0774,44.0393, Ethiopia
1994-11-01,21.1456,58.4175, Ethiopia
1994-12-01,20.8634,5.63755, Ethiopia
1995-01-01,21.2768,0.85005, Ethiopia
1995-02-01,22.5991,13.9942, Ethiopia
1995-03-01,23.6493,47.782, Ethiopia
1995-04-01,24.2962,98.8574, Ethiopia
1995-05-01,24.3738,79.8546, Ethiopia
1995-06-01,23.4657,56.2036, Ethiopia
1995-07-01,22.7702,122.34, Ethiopia
1995-08-01,22.8977,134.452, Ethiopia
1995-09-01,23.2613,77.675, Ethiopia
1995-10-01,22.8659,44.5976, Ethiopia
1995-11-01,21.7421,13.6406, Ethiopia
1995-12-01,21.8159,22.4123, Ethiopia
1996-01-01,22.1065,16.8771, Ethiopia
1996-02-01,23.402,8.04536, Ethiopia
1996-03-01,24.0602,79.1423, Ethiopia
1996-04-01,24.932,98.0933, Ethiopia
1996-05-01,23.8027,139.151, Ethiopia
1996-06-01,23.0375,100.028, Ethiopia
1996-07-01,22.9802,122.399, Ethiopia
1996-08-01,22.6626,126.791, Ethiopia
1996-09-01,23.3287,79.5868, Ethiopia
1996-10-01,22.4403,29.3955, Ethiopia
1996-11-01,21.1797,33.5741, Ethiopia
1996-12-01,21.1161,5.8816, Ethiopia
1997-01-01,21.8683,13.6142, Ethiopia
1997-02-01,21.971,1.03472, Ethiopia
1997-03-01,24.2553,40.7402, Ethiopia
1997-04-01,23.8147,102.433, Ethiopia
1997-05-01,23.9197,74.2697, Ethiopia
1997-06-01,23.7977,91.3913, Ethiopia
1997-07-01,23.2173,114.885, Ethiopia
1997-08-01,22.9179,107.085, Ethiopia
1997-09-01,23.5653,61.1459, Ethiopia
1997-10-01,22.5268,149.447, Ethiopia
1997-11-01,22.0507,83.7367, Ethiopia
1997-12-01,21.4284,19.8581, Ethiopia
1998-01-01,22.279,33.1015, Ethiopia
1998-02-01,23.2401,15.0346, Ethiopia
1998-03-01,24.0964,31.9248, Ethiopia
1998-04-01,25.5302,58.255, Ethiopia
1998-05-01,24.483,117.516, Ethiopia
1998-06-01,24.747,68.5114, Ethiopia
1998-07-01,23.3263,140.558, Ethiopia
1998-08-01,22.6424,167.616, Ethiopia
1998-09-01,23.0231,92.3118, Ethiopia
1998-10-01,22.7833,108.233, Ethiopia
1998-11-01,21.2908,14.9427, Ethiopia
1998-12-01,20.6747,1.37795, Ethiopia
1999-01-01,21.5433,8.24803, Ethiopia
1999-02-01,23.0464,3.66574, Ethiopia
1999-03-01,23.427,44.3554, Ethiopia
1999-04-01,24.7715,38.1118, Ethiopia
1999-05-01,24.2976,75.5294, Ethiopia
1999-06-01,23.78,53.1031, Ethiopia
1999-07-01,22.5619,111.303, Ethiopia
1999-08-01,21.5715,145.701, Ethiopia
1999-09-01,22.5982,100.307, Ethiopia
1999-10-01,21.4748,120.839, Ethiopia
1999-11-01,20.84,12.9978, Ethiopia
1999-12-01,20.9018,6.20388, Ethiopia
2000-01-01,21.1875,2.26901, Ethiopia
2000-02-01,22.526,0.49845, Ethiopia
2000-03-01,23.6302,10.59, Ethiopia
2000-04-01,24.8092,81.1774, Ethiopia
2000-05-01,24.0806,130.523, Ethiopia
2000-06-01,24.1347,79.746, Ethiopia
2000-07-01,23.2991,164.206, Ethiopia
2000-08-01,22.7021,149.718, Ethiopia
2000-09-01,23.0184,116.498, Ethiopia
2000-10-01,22.0057,63.866, Ethiopia
2000-11-01,22.7463,51.1347, Ethiopia
2000-12-01,21.024,16.7958, Ethiopia
2001-01-01,21.8487,12.3076, Ethiopia
2001-02-01,22.7444,4.4416, Ethiopia
2001-03-01,23.9446,65.1514, Ethiopia
2001-04-01,25.2936,40.8506, Ethiopia
2001-05-01,24.0783,46.3422, Ethiopia
2001-06-01,23.4725,84.4669, Ethiopia
2001-07-01,23.0717,159.441, Ethiopia
2001-08-01,22.3823,148.938, Ethiopia
2001-09-01,23.1822,81.8167, Ethiopia
2001-10-01,23.1401,69.2379, Ethiopia
2001-11-01,21.6536,33.3886, Ethiopia
2001-12-01,21.7096,10.0246, Ethiopia
2002-01-01,21.2947,21.3356, Ethiopia
2002-02-01,23.4206,11.3672, Ethiopia
2002-03-01,24.1979,14.8608, Ethiopia
2002-04-01,25.1857,72.5734, Ethiopia
2002-05-01,25.4173,65.1266, Ethiopia
2002-06-01,24.369,54.7812, Ethiopia
2002-07-01,24.0913,112.317, Ethiopia
2002-08-01,23.4365,118.721, Ethiopia
2002-09-01,23.4623,61.9945, Ethiopia
2002-10-01,22.3402,84.0782, Ethiopia
2002-11-01,22.498,21.889, Ethiopia
2002-12-01,22.0732,31.7752, Ethiopia
2003-01-01,22.0923,8.11702, Ethiopia
2003-02-01,23.6792,11.096, Ethiopia
2003-03-01,24.498,30.1693, Ethiopia
2003-04-01,25.0167,82.8489, Ethiopia
2003-05-01,25.3194,31.8225, Ethiopia
2003-06-01,24.1619,103.541, Ethiopia
2003-07-01,22.7703,138.615, Ethiopia
2003-08-01,22.8343,121.267, Ethiopia
2003-09-01,22.704,109.05, Ethiopia
2003-10-01,22.5865,46.1923, Ethiopia
2003-11-01,22.0632,13.3834, Ethiopia
2003-12-01,21.2661,23.7186, Ethiopia
2004-01-01,22.4971,19.1215, Ethiopia
2004-02-01,22.89,11.8664, Ethiopia
2004-03-01,23.9984,22.922, Ethiopia
2004-04-01,24.466,101.115, Ethiopia
2004-05-01,25.1527,50.5853, Ethiopia
2004-06-01,23.9497,63.2117, Ethiopia
2004-07-01,23.3521,116.864, Ethiopia
2004-08-01,23.2982,123.609, Ethiopia
2004-09-01,23.1776,84.4586, Ethiopia
2004-10-01,22.1977,151.979, Ethiopia
2004-11-01,21.9748,35.9666, Ethiopia
2004-12-01,21.7008,12.3934, Ethiopia
2005-01-01,21.5495,15.6434, Ethiopia
2005-02-01,24.1432,12.2268, Ethiopia
2005-03-01,24.679,58.3309, Ethiopia
2005-04-01,25.194,82.0221, Ethiopia
2005-05-01,24.4134,100.251, Ethiopia
2005-06-01,23.4209,79.5135, Ethiopia
2005-07-01,23.0386,143.793, Ethiopia
2005-08-01,23.3798,158.41, Ethiopia
2005-09-01,23.5639,97.8008, Ethiopia
2005-10-01,22.6808,52.7352, Ethiopia
2005-11-01,21.7436,22.5161, Ethiopia
2005-12-01,21.1005,1.14103, Ethiopia
2006-01-01,22.1611,4.46865, Ethiopia
2006-02-01,23.9477,8.83681, Ethiopia
2006-03-01,24.0942,56.7272, Ethiopia
2006-04-01,24.3869,74.8233, Ethiopia
2006-05-01,24.312,89.0625, Ethiopia
2006-06-01,24.1617,62.9563, Ethiopia
2006-07-01,23.4838,156.99, Ethiopia
2006-08-01,22.6939,144.498, Ethiopia
2006-09-01,23.0048,118.966, Ethiopia
2006-10-01,22.9782,86.7343, Ethiopia
2006-11-01,21.9755,25.3234, Ethiopia
2006-12-01,21.0246,33.7471, Ethiopia
2007-01-01,21.4017,13.7465, Ethiopia
2007-02-01,23.1768,14.4208, Ethiopia
2007-03-01,24.369,33.614, Ethiopia
2007-04-01,24.6292,69.3214, Ethiopia
2007-05-01,24.9111,93.3672, Ethiopia
2007-06-01,23.8157,91.2978, Ethiopia
2007-07-01,22.5618,157.72, Ethiopia
2007-08-01,22.6814,141.267, Ethiopia
2007-09-01,23.2152,106.996, Ethiopia
2007-10-01,22.5096,89.7101, Ethiopia
2007-11-01,22.3257,17.6995, Ethiopia
2007-12-01,21.2205,2.58385, Ethiopia
2008-01-01,22.1752,8.9414, Ethiopia
2008-02-01,22.5218,4.24405, Ethiopia
2008-03-01,23.199,12.9991, Ethiopia
2008-04-01,24.0895,57.5267, Ethiopia
2008-05-01,24.3446,150.793, Ethiopia
2008-06-01,23.7048,83.3135, Ethiopia
2008-07-01,23.1039,132.398, Ethiopia
2008-08-01,22.9541,140.312, Ethiopia
2008-09-01,23.5732,80.4584, Ethiopia
2008-10-01,22.7038,85.7889, Ethiopia
2008-11-01,21.5026,61.1245, Ethiopia
2008-12-01,21.2073,9.78219, Ethiopia
2009-01-01,21.7948,19.3869, Ethiopia
2009-02-01,23.635,15.1666, Ethiopia
2009-03-01,24.3182,22.1101, Ethiopia
2009-04-01,25.4964,47.7874, Ethiopia
2009-05-01,25.1642,60.2619, Ethiopia
2009-06-01,25.068,72.3055, Ethiopia
2009-07-01,23.519,132.124, Ethiopia
2009-08-01,23.5733,152.484, Ethiopia
2009-09-01,24.2893,69.9722, Ethiopia
2009-10-01,23.0349,95.7992, Ethiopia
2009-11-01,22.3682,29.5932, Ethiopia
2009-12-01,22.2253,16.1605, Ethiopia
2010-01-01,22.3031,8.854, Ethiopia
2010-02-01,23.3537,41.1175, Ethiopia
2010-03-01,23.9762,48.2892, Ethiopia
2010-04-01,25.9116,75.6926, Ethiopia
2010-05-01,25.2347,84.0975, Ethiopia
2010-06-01,24.1754,81.0442, Ethiopia
2010-07-01,23.1202,127.877, Ethiopia
2010-08-01,22.9612,149.218, Ethiopia
2010-09-01,23.3404,75.9778, Ethiopia
2010-10-01,23.209,85.1058, Ethiopia
2010-11-01,22.516,38.889, Ethiopia
2010-12-01,22.1883,25.3842, Ethiopia
2011-01-01,21.9124,11.4171, Ethiopia
2011-02-01,23.2045,3.55553, Ethiopia
2011-03-01,23.9576,29.4299, Ethiopia
2011-04-01,25.5043,103.117, Ethiopia
2011-05-01,24.7203,113.514, Ethiopia
2011-06-01,24.7827,72.0473, Ethiopia
2011-07-01,24.1041,104.357, Ethiopia
2011-08-01,23.1129,142.182, Ethiopia
2011-09-01,23.5811,124.664, Ethiopia
2011-10-01,22.4048,23.7617, Ethiopia
2011-11-01,22.7068,47.5038, Ethiopia
2011-12-01,21.5447,23.9683, Ethiopia
2012-01-01,21.7396,11.6716, Ethiopia
2012-02-01,23.1519,18.8946, Ethiopia
2012-03-01,24.5518,35.2471, Ethiopia
2012-04-01,24.7899,104.964, Ethiopia
2012-05-01,25.1977,92.3048, Ethiopia
2012-06-01,24.132,68.4615, Ethiopia
2012-07-01,22.9884,151.486, Ethiopia
2012-08-01,22.7873,148.335, Ethiopia
2012-09-01,23.6287,103.658, Ethiopia
2012-10-01,23.1641,69.7512, Ethiopia
2012-11-01,22.2664,31.6357, Ethiopia
2012-12-01,21.5565,16.1895, Ethiopia
2013-01-01,22.4823,14.129, Ethiopia
2013-02-01,23.8165,5.23156, Ethiopia
2013-03-01,24.9588,59.8015, Ethiopia
2013-04-01,25.225,71.5928, Ethiopia
2013-05-01,25.1946,194.38, Ethiopia
2013-06-01,23.9753,76.1626, Ethiopia
2013-07-01,23.4139,112.563, Ethiopia
2013-08-01,22.8888,164.097, Ethiopia
2013-09-01,23.6526,70.4312, Ethiopia
2013-10-01,22.967,134.954, Ethiopia
2013-11-01,22.3652,58.9113, Ethiopia
2013-12-01,20.8906,1.9579, Ethiopia
2014-01-01,21.7849,5.3828, Ethiopia
2014-02-01,22.798,26.5242, Ethiopia
2014-03-01,24.6631,47.1488, Ethiopia
2014-04-01,24.6675,109.016, Ethiopia
2014-05-01,24.2738,117.512, Ethiopia
2014-06-01,24.7976,36.2087, Ethiopia
2014-07-01,23.7186,136.738, Ethiopia
2014-08-01,23.0807,152.909, Ethiopia
2014-09-01,23.3995,109.962, Ethiopia
2014-10-01,22.731,150.472, Ethiopia
2014-11-01,22.4696,19.6398, Ethiopia
2014-12-01,21.9304,13.0484, Ethiopia
2015-01-01,21.2843,1.41677, Ethiopia
2015-02-01,23.7349,3.61123, Ethiopia
2015-03-01,25.124,28.0168, Ethiopia
2015-04-01,25.1284,41.1128, Ethiopia
2015-05-01,24.8063,138.3, Ethiopia
2015-06-01,24.6489,100.23, Ethiopia
2015-07-01,24.6472,108.773, Ethiopia
2015-08-01,23.5835,147.431, Ethiopia
2015-09-01,24.3798,95.9691, Ethiopia
2015-10-01,24.0153,81.9169, Ethiopia
2015-11-01,22.873,39.4774, Ethiopia
2015-12-01,21.888,16.6415, Ethiopia
2016-01-01,22.3607,13.9823, Ethiopia
2016-02-01,23.9324,9.75662, Ethiopia
2016-03-01,26.4227,24.9484, Ethiopia
2016-04-01,25.2007,159.079, Ethiopia
2016-05-01,24.3455,153.47, Ethiopia
2016-06-01,24.3142,69.3222, Ethiopia
2016-07-01,23.61,142.517, Ethiopia
2016-08-01,23.2247,154.713, Ethiopia
2016-09-01,23.7536,88.5419, Ethiopia
2016-10-01,23.4548,47.1536, Ethiopia
2016-11-01,22.2788,34.5614, Ethiopia
2016-12-01,21.7234,25.2593, Ethiopia
1991-01-01,22.3812,75.9019, Guatemala
1991-02-01,21.9202,29.5267, Guatemala
1991-03-01,23.7404,24.1137, Guatemala
1991-04-01,25.2664,74.4221, Guatemala
1991-05-01,25.4334,259.053, Guatemala
1991-06-01,25.3804,376.73, Guatemala
1991-07-01,24.6625,214.876, Guatemala
1991-08-01,24.4066,251.995, Guatemala
1991-09-01,23.8344,363.797, Guatemala
1991-10-01,23.538,275.478, Guatemala
1991-11-01,21.6561,127.999, Guatemala
1991-12-01,21.6771,245.737, Guatemala
1992-01-01,21.3004,70.0652, Guatemala
1992-02-01,21.7599,40.5786, Guatemala
1992-03-01,23.864,101.337, Guatemala
1992-04-01,24.491,102.739, Guatemala
1992-05-01,24.546,160.054, Guatemala
1992-06-01,25.3725,443.115, Guatemala
1992-07-01,24.4894,364.756, Guatemala
1992-08-01,24.4315,276.071, Guatemala
1992-09-01,23.6671,297.853, Guatemala
1992-10-01,23.5324,269.28, Guatemala
1992-11-01,22.8659,196.417, Guatemala
1992-12-01,22.3468,142.594, Guatemala
1993-01-01,22.0776,63.5483, Guatemala
1993-02-01,21.947,35.6884, Guatemala
1993-03-01,22.817,61.4958, Guatemala
1993-04-01,24.5042,139.861, Guatemala
1993-05-01,24.5714,239.551, Guatemala
1993-06-01,25.0861,481.955, Guatemala
1993-07-01,24.5156,261.471, Guatemala
1993-08-01,24.0836,507.261, Guatemala
1993-09-01,23.7884,438.16, Guatemala
1993-10-01,24.1421,282.729, Guatemala
1993-11-01,22.5371,100.051, Guatemala
1993-12-01,21.4906,75.7478, Guatemala
1994-01-01,21.6898,147.166, Guatemala
1994-02-01,22.5182,61.3231, Guatemala
1994-03-01,23.6017,39.0251, Guatemala
1994-04-01,25.2627,52.5134, Guatemala
1994-05-01,25.1998,216.181, Guatemala
1994-06-01,25.1393,240.362, Guatemala
1994-07-01,24.4976,198.189, Guatemala
1994-08-01,24.4654,339.021, Guatemala
1994-09-01,24.1964,404.674, Guatemala
1994-10-01,23.8988,209.688, Guatemala
1994-11-01,22.958,161.78, Guatemala
1994-12-01,21.8406,114.807, Guatemala
1995-01-01,21.7339,50.2214, Guatemala
1995-02-01,21.9174,106.251, Guatemala
1995-03-01,23.3118,54.8744, Guatemala
1995-04-01,24.8198,190.33, Guatemala
1995-05-01,25.5956,124.261, Guatemala
1995-06-01,25.2148,396.34, Guatemala
1995-07-01,24.168,460.746, Guatemala
1995-08-01,24.3439,596.379, Guatemala
1995-09-01,24.0348,528.325, Guatemala
1995-10-01,23.5345,363.445, Guatemala
1995-11-01,22.6392,85.2236, Guatemala
1995-12-01,22.2871,104.468, Guatemala
1996-01-01,20.4628,109.056, Guatemala
1996-02-01,21.5532,11.4789, Guatemala
1996-03-01,22.3859,61.3428, Guatemala
1996-04-01,24.4085,136.105, Guatemala
1996-05-01,25.1031,249.852, Guatemala
1996-06-01,24.8621,306.409, Guatemala
1996-07-01,24.4795,377.988, Guatemala
1996-08-01,24.0568,476.212, Guatemala
1996-09-01,24.6568,271.469, Guatemala
