Rainfall - (MM), Year, Statistics, Country, ISO3
136.738, 2014, Jul Average, Ethiopia, ETH
152.909, 2014, Aug Average, Ethiopia, ETH
109.962, 2014, Sep Average, Ethiopia, ETH
150.472, 2014, Oct Average, Ethiopia, ETH
19.6398, 2014, Nov Average, Ethiopia, ETH
13.0484, 2014, Dec Average, Ethiopia, ETH
1.41677, 2015, Jan Average, Ethiopia, ETH
3.61123, 2015, Feb Average, Ethiopia, ETH
28.0168, 2015, Mar Average, Ethiopia, ETH
41.1128, 2015, Apr Average, Ethiopia, ETH
138.3, 2015, May Average, Ethiopia, ETH
100.23, 2015, Jun Average, Ethiopia, ETH
108.773, 2015, Jul Average, Ethiopia, ETH
147.431, 2015, Aug Average, Ethiopia, ETH
95.9691, 2015, Sep Average, Ethiopia, ETH
81.9169, 2015, Oct Average, Ethiopia, ETH
39.4774, 2015, Nov Average, Ethiopia, ETH
16.6415, 2015, Dec Average, Ethiopia, ETH
13.9823, 2016, Jan Average, Ethiopia, ETH
9.75662, 2016, Feb Average, Ethiopia, ETH
24.9484, 2016, Mar Average, Ethiopia, ETH
159.079, 2016, Apr Average, Ethiopia, ETH
153.47, 2016, May Average, Ethiopia, ETH
69.3222, 2016, Jun Average, Ethiopia, ETH
142.517, 2016, Jul Average, Ethiopia, ETH
154.713, 2016, Aug Average, Ethiopia, ETH
88.5419, 2016, Sep Average, Ethiopia, ETH
47.1536, 2016, Oct Average, Ethiopia, ETH
34.5614, 2016, Nov Average, Ethiopia, ETH
25.2593, 2016, Dec Average, Ethiopia, ETH
