Rainfall - (MM), Year, Statistics, Country, ISO3
154.448, 2011, Jul Average, Cote d'Ivoire, CIV
132.439, 2011, Aug Average, Cote d'Ivoire, CIV
232.63, 2011, Sep Average, Cote d'Ivoire, CIV
179.02, 2011, Oct Average, Cote d'Ivoire, CIV
60.3941, 2011, Nov Average, Cote d'Ivoire, CIV
19.7542, 2011, Dec Average, Cote d'Ivoire, CIV
7.15982, 2012, Jan Average, Cote d'Ivoire, CIV
25.8472, 2012, Feb Average, Cote d'Ivoire, CIV
45.9792, 2012, Mar Average, Cote d'Ivoire, CIV
129.846, 2012, Apr Average, Cote d'Ivoire, CIV
169.241, 2012, May Average, Cote d'Ivoire, CIV
172.705, 2012, Jun Average, Cote d'Ivoire, CIV
144.742, 2012, Jul Average, Cote d'Ivoire, CIV
164.966, 2012, Aug Average, Cote d'Ivoire, CIV
175.758, 2012, Sep Average, Cote d'Ivoire, CIV
131.944, 2012, Oct Average, Cote d'Ivoire, CIV
81.5876, 2012, Nov Average, Cote d'Ivoire, CIV
42.161, 2012, Dec Average, Cote d'Ivoire, CIV
7.34543, 2013, Jan Average, Cote d'Ivoire, CIV
6.85433, 2013, Feb Average, Cote d'Ivoire, CIV
54.1652, 2013, Mar Average, Cote d'Ivoire, CIV
73.7136, 2013, Apr Average, Cote d'Ivoire, CIV
147.689, 2013, May Average, Cote d'Ivoire, CIV
135.131, 2013, Jun Average, Cote d'Ivoire, CIV
121.384, 2013, Jul Average, Cote d'Ivoire, CIV
141.065, 2013, Aug Average, Cote d'Ivoire, CIV
187.89, 2013, Sep Average, Cote d'Ivoire, CIV
102.927, 2013, Oct Average, Cote d'Ivoire, CIV
102.55, 2013, Nov Average, Cote d'Ivoire, CIV
36.6779, 2013, Dec Average, Cote d'Ivoire, CIV
20.5186, 2014, Jan Average, Cote d'Ivoire, CIV
20.5742, 2014, Feb Average, Cote d'Ivoire, CIV
81.3249, 2014, Mar Average, Cote d'Ivoire, CIV
153.921, 2014, Apr Average, Cote d'Ivoire, CIV
168.386, 2014, May Average, Cote d'Ivoire, CIV
253.268, 2014, Jun Average, Cote d'Ivoire, CIV
158.492, 2014, Jul Average, Cote d'Ivoire, CIV
157.314, 2014, Aug Average, Cote d'Ivoire, CIV
231.614, 2014, Sep Average, Cote d'Ivoire, CIV
168.475, 2014, Oct Average, Cote d'Ivoire, CIV
100.52, 2014, Nov Average, Cote d'Ivoire, CIV
9.34633, 2014, Dec Average, Cote d'Ivoire, CIV
5.02567, 2015, Jan Average, Cote d'Ivoire, CIV
64.1842, 2015, Feb Average, Cote d'Ivoire, CIV
53.367, 2015, Mar Average, Cote d'Ivoire, CIV
96.5021, 2015, Apr Average, Cote d'Ivoire, CIV
119.394, 2015, May Average, Cote d'Ivoire, CIV
138.68, 2015, Jun Average, Cote d'Ivoire, CIV
100.39, 2015, Jul Average, Cote d'Ivoire, CIV
145.573, 2015, Aug Average, Cote d'Ivoire, CIV
132.138, 2015, Sep Average, Cote d'Ivoire, CIV
191.179, 2015, Oct Average, Cote d'Ivoire, CIV
62.2962, 2015, Nov Average, Cote d'Ivoire, CIV
10.6248, 2015, Dec Average, Cote d'Ivoire, CIV
17.6118, 2016, Jan Average, Cote d'Ivoire, CIV
23.5421, 2016, Feb Average, Cote d'Ivoire, CIV
90.9663, 2016, Mar Average, Cote d'Ivoire, CIV
99.8913, 2016, Apr Average, Cote d'Ivoire, CIV
153.402, 2016, May Average, Cote d'Ivoire, CIV
185.288, 2016, Jun Average, Cote d'Ivoire, CIV
126.093, 2016, Jul Average, Cote d'Ivoire, CIV
187.012, 2016, Aug Average, Cote d'Ivoire, CIV
216.307, 2016, Sep Average, Cote d'Ivoire, CIV
139.095, 2016, Oct Average, Cote d'Ivoire, CIV
53.3308, 2016, Nov Average, Cote d'Ivoire, CIV
16.2852, 2016, Dec Average, Cote d'Ivoire, CIV
